687	1.0256992510106818E-4
688	8.376288606161247E-5
689	1.33796999724462E-4
690	7.53181519962212E-5
691	1.3780662556028207E-4
692	8.90998513172423E-5
693	5.4396693957140815E-5
694	7.579573582240073E-5
695	7.646510623485168E-5
696	9.5335120489178E-5
697	1.0554187195511014E-4
698	7.584332709504368E-5
699	1.0078061270843197E-4
700	8.735408690094231E-5
701	9.790220213415017E-5
702	5.99604157792497E-5
703	1.0811904823758257E-4
704	8.917817448332825E-5
705	1.5102841661713656E-4
706	1.1974712767816043E-4
707	1.1283636820390141E-4
708	7.027750153834061E-5
709	1.4571543053994594E-4
710	9.36928383967222E-5
711	9.563957923582746E-5
712	1.4335012293900301E-4
713	1.5210624123063778E-4
714	5.7934318910519694E-5
715	7.695229110901616E-5
716	1.2223571363442407E-4
717	1.1574957322818006E-4
718	9.493782508640522E-5
719	1.071478625667987E-4
720	6.894190727436855E-5
721	1.1091496189289249E-4
722	9.966738701253027E-5
723	6.772783866077537E-5
724	6.526365823661386E-5
725	7.231869793961365E-5
726	6.18888878875238E-5
727	9.520475266872363E-5
728	8.711196736503785E-5
729	9.873211458845392E-5
730	1.3053092751965669E-4
731	6.956463045656891E-5
732	6.259130292613112E-5
733	1.1756396829685163E-4
734	1.3895202772438924E-4
735	1.078186343000052E-4
736	1.0050764746181332E-4
737	8.061277990151825E-5
738	9.679506534335423E-5
739	1.1709152229773498E-4
740	8.135241020219987E-5
741	1.0600738913955344E-4
742	1.2474308596683597E-4
743	9.058015728810056E-5
744	8.589999816622613E-5
745	8.455112665381268E-5
746	1.3597107720932737E-4
747	1.1064092866186794E-4
748	6.303794962670289E-5
749	6.667830512678469E-5
750	1.0791461912283847E-4
751	1.5302846123375102E-4
752	8.672141469394548E-5
753	5.982083600354827E-5
754	1.5596452322313805E-4
755	1.5442925963152045E-4
756	9.470834554922967E-5
757	6.192648667863363E-5
758	1.3106648464249922E-4
759	1.469881088006829E-4
760	1.1020911044447525E-4
761	7.142661271036826E-5
762	1.2214002272929058E-4
763	1.1535184749826859E-4
764	9.10322881355387E-5
765	7.293673973213916E-5
766	1.1317803377242575E-4
767	6.996434365704775E-5
768	1.2295050148496725E-4
769	5.661031438289008E-5
770	9.588240006862793E-5
771	6.370876667438543E-5
772	7.958234777240652E-5
773	1.1077188222437998E-4
774	1.2963080436387877E-4
775	6.518169992657716E-5
776	5.7397774573368084E-5
777	7.234818148488506E-5
778	8.800177313258906E-5
779	6.207876876889561E-5
780	1.3969016446320324E-4
781	7.056287407773018E-5
782	7.124955275802743E-5
783	4.846455904284976E-5
784	1.2410742236560664E-4
785	7.719395243530322E-5
786	8.132043121623888E-5
787	8.121458070018765E-5
788	6.845834295963365E-5
789	1.60164298131773E-4
790	9.281657503585247E-5
791	1.0821277515671224E-4
792	1.2956867792256093E-4
793	8.961326269304795E-5
794	8.867832505581998E-5
795	1.253018904212353E-4
796	1.4360497087604409E-4
797	9.980151572962055E-5
798	7.689854120689708E-5
799	7.515623528356287E-5
800	7.801608731149024E-5
801	1.0599922953002957E-4
802	1.2816223967332876E-4
803	7.47071435676595E-5
804	5.7975248298953995E-5
805	5.508406465570848E-5
806	9.363651655418483E-5
807	1.2558753243346537E-4
808	5.443894580347883E-5
809	6.197062066848916E-5
810	8.172768094892202E-5
811	7.222499262115715E-5
812	7.803787486011415E-5
813	1.1535634319353517E-4
814	8.128704651598233E-5
815	8.131365008868973E-5
816	7.599795541468341E-5
817	6.432929697115807E-5
818	8.692609202784552E-5
819	6.12030761857794E-5
820	1.0352517099049048E-4
821	1.4426942941909502E-4
822	1.2355997371454294E-4
823	1.0479475442301413E-4
824	8.472408045584987E-5
825	8.014302108009284E-5
826	8.840725926136456E-5
827	7.336932937046845E-5
828	6.798098762586595E-5
829	1.456531744506398E-4
830	1.8535628708314978E-4
831	1.5342019217733056E-4
832	1.30419194069346E-4
833	1.0004689654403301E-4
834	5.5536868823300445E-5
835	6.984670781770253E-5
836	8.761983430460248E-5
837	1.4649092864588826E-4
838	1.260734158906058E-4
839	6.769693795784777E-5
840	1.2586598220595233E-4
841	9.6856483660834E-5
842	7.261159010483591E-5
843	1.391037909555455E-4
844	1.3348972057988613E-4
845	1.1315166832402386E-4
846	1.1976409658037536E-4
847	7.405630847276904E-5
848	9.385766734910045E-5
849	1.0454625747507304E-4
850	9.636890021540084E-5
851	1.4070606790138665E-4
852	7.167404667699244E-5
853	1.465359786775314E-4
854	1.1388294976297408E-4
855	1.6120433407954167E-4
856	9.550514021874189E-5
857	7.075757676044893E-5
858	1.318290187905481E-4
859	9.730356625572396E-5
860	8.430072707178925E-5
861	1.1850325172837123E-4
862	9.612797426444525E-5
863	8.491139695664857E-5
864	9.237052657964328E-5
865	1.2257628904665702E-4
866	1.2490152707335956E-4
867	5.725280077324359E-5
868	1.1630408065793167E-4
869	1.1386433226356328E-4
870	1.5253915069535838E-4
871	7.264216397208789E-5
872	1.2588598756867474E-4
873	7.916558838202773E-5
874	1.0046242712891476E-4
875	1.0378309227366823E-4
876	6.834376071022737E-5
877	1.077079728744086E-4
878	8.150186161182805E-5
879	1.0503844713692981E-4
